Session,Years,SessionStartYear,Name,Party,District,Chamber,GenderCheck,Gender,Home County
General Assembly 75 (1993–1995),(1993–1995),1993,Wally E. Horn,Democrat,27,Senate,0,M,Linn
General Assembly 75 (1993–1995),(1993–1995),1993,Andy McKean,Republican,28,Senate,0,M,Jones
General Assembly 75 (1993–1995),(1993–1995),1993,William W. (Bill) Dieleman,Democrat,29,Senate,0,M,Jasper
General Assembly 75 (1993–1995),(1993–1995),1993,Emil J. Husak,Democrat,30,Senate,0,M,Tama
General Assembly 75 (1993–1995),(1993–1995),1993,Ralph Rosenberg,Democrat,31,Senate,0,M,Story
General Assembly 75 (1993–1995),(1993–1995),1993,Randal J. Giannetto,Democrat,32,Senate,0,M,Marshall
General Assembly 75 (1993–1995),(1993–1995),1993,William D. Palmer,Democrat,33,Senate,0,M,Polk
General Assembly 75 (1993–1995),(1993–1995),1993,Tony Bisignano,Democrat,34,Senate,0,M,Polk
General Assembly 75 (1993–1995),(1993–1995),1993,Florence D. Buhr,Democrat,35,Senate,6,F,Polk
General Assembly 75 (1993–1995),(1993–1995),1993,Elaine Szymoniak,Democrat,36,Senate,6,F,Polk
General Assembly 75 (1993–1995),(1993–1995),1993,Mary E. Kramer,Republican,37,Senate,7,F,Polk
General Assembly 75 (1993–1995),(1993–1995),1993,O. Gene Maddox,Republican,38,Senate,0,M,Polk
General Assembly 75 (1993–1995),(1993–1995),1993,James R. Riordan,Democrat,39,Senate,0,M,Dallas
General Assembly 75 (1993–1995),(1993–1995),1993,Albert G. Sorensen,Democrat,40,Senate,0,M,Boone
General Assembly 75 (1993–1995),(1993–1995),1993,Jack W. Hester,Republican,41,Senate,0,M,Pottawattamie
General Assembly 75 (1993–1995),(1993–1995),1993,Michael E. Gronstal,Democrat,42,Senate,0,M,Pottawattamie
General Assembly 75 (1993–1995),(1993–1995),1993,Derryl J. McLaren,Republican,43,Senate,0,M,Fremont
General Assembly 75 (1993–1995),(1993–1995),1993,Leonard L. Boswell,Democrat,44,Senate,0,M,Decatur
General Assembly 75 (1993–1995),(1993–1995),1993,William Fink,Democrat,45,Senate,0,M,Warren
General Assembly 75 (1993–1995),(1993–1995),1993,Patty Judge,Democrat,46,Senate,3,F,Monroe
General Assembly 75 (1993–1995),(1993–1995),1993,Donald E. Gettings,Democrat,47,Senate,0,M,Wapello
General Assembly 75 (1993–1995),(1993–1995),1993,H. Kay Hedge,Republican,48,Senate,0,M,Mahaska
General Assembly 75 (1993–1995),(1993–1995),1993,Thomas J. Vilsack,Democrat,49,Senate,0,M,Henry
General Assembly 75 (1993–1995),(1993–1995),1993,Gene Fraise,Democrat,50,Senate,0,M,Lee
General Assembly 76 (1995–1997),(1995–1997),1995,Steven D. Hansen,Democrat,1,Senate,0,M,Woodbury
General Assembly 76 (1995–1997),(1995–1997),1995,Bradly C. Banks,Republican,2,Senate,0,M,Plymouth
General Assembly 76 (1995–1997),(1995–1997),1995,Wilmer Rensink,Republican,3,Senate,0,M,Sioux
General Assembly 76 (1995–1997),(1995–1997),1995,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 76 (1995–1997),(1995–1997),1995,Mary Lou Freeman,Republican,5,Senate,7,F,Buena Vista
General Assembly 76 (1995–1997),(1995–1997),1995,Wayne D. Bennett,Republican,6,Senate,0,M,Ida
General Assembly 76 (1995–1997),(1995–1997),1995,Rod N. Halvorson,Democrat,7,Senate,0,M,Webster
General Assembly 76 (1995–1997),(1995–1997),1995,Berl E. Priebe,Democrat,8,Senate,0,M,Kossuth
General Assembly 76 (1995–1997),(1995–1997),1995,Stewart E. Iverson Jr.,Republican,9,Senate,0,M,Wright
General Assembly 76 (1995–1997),(1995–1997),1995,Merlin Bartz,Republican,10,Senate,0,M,Worth
General Assembly 76 (1995–1997),(1995–1997),1995,John W. Jensen,Republican,11,Senate,0,M,Bremer
General Assembly 76 (1995–1997),(1995–1997),1995,Donald B. Redfern,Republican,12,Senate,0,M,Black Hawk
General Assembly 76 (1995–1997),(1995–1997),1995,Jim Lind,Republican,13,Senate,0,M,Black Hawk
General Assembly 76 (1995–1997),(1995–1997),1995,Larry Murphy,Democrat,14,Senate,0,M,Fayette
General Assembly 76 (1995–1997),(1995–1997),1995,Allen Borlaug,Republican,15,Senate,0,M,Chickasaw
General Assembly 76 (1995–1997),(1995–1997),1995,Lyle E. Zieman,Republican,16,Senate,0,M,Allamakee
General Assembly 76 (1995–1997),(1995–1997),1995,Thomas L. Flynn,Democrat,17,Senate,0,M,Dubuque
General Assembly 76 (1995–1997),(1995–1997),1995,Michael W. Connolly,Democrat,18,Senate,0,M,Dubuque
General Assembly 76 (1995–1997),(1995–1997),1995,Sheldon L. Rittmer,Republican,19,Senate,0,M,Clinton
General Assembly 76 (1995–1997),(1995–1997),1995,Jack Rife,Republican,20,Senate,0,M,Cedar
General Assembly 76 (1995–1997),(1995–1997),1995,Maggie Tinsman,Republican,21,Senate,9,F,Scott
General Assembly 76 (1995–1997),(1995–1997),1995,Patrick J. Deluhery,Democrat,22,Senate,0,M,Scott
General Assembly 76 (1995–1997),(1995–1997),1995,Mary C. Neuhauser,Democrat,23,Senate,6,F,Johnson
General Assembly 76 (1995–1997),(1995–1997),1995,Richard F. Drake,Republican,24,Senate,0,M,Muscatine
General Assembly 76 (1995–1997),(1995–1997),1995,Robert E. Dvorsky,Democrat,25,Senate,0,M,Johnson
General Assembly 76 (1995–1997),(1995–1997),1995,Mary A. Lundby,Republican,26,Senate,11,F,Linn
General Assembly 76 (1995–1997),(1995–1997),1995,Wally E. Horn,Democrat,27,Senate,0,M,Linn
General Assembly 76 (1995–1997),(1995–1997),1995,Andy McKean,Republican,28,Senate,0,M,Jones
General Assembly 76 (1995–1997),(1995–1997),1995,Dennis H. Black,Democrat,29,Senate,0,M,Jasper
General Assembly 76 (1995–1997),(1995–1997),1995,Emil J. Husak,Democrat,30,Senate,0,M,Tama
General Assembly 76 (1995–1997),(1995–1997),1995,Johnie Hammond,Democrat,31,Senate,10,F,Story
General Assembly 76 (1995–1997),(1995–1997),1995,Randal J. Giannetto,Democrat,32,Senate,0,M,Marshall
General Assembly 76 (1995–1997),(1995–1997),1995,William D. Palmer,Democrat,33,Senate,0,M,Polk
General Assembly 76 (1995–1997),(1995–1997),1995,Tony Bisignano,Democrat,34,Senate,0,M,Polk
General Assembly 76 (1995–1997),(1995–1997),1995,Dick L. Dearden,Democrat,35,Senate,0,M,Polk
General Assembly 76 (1995–1997),(1995–1997),1995,Elaine Szymoniak,Democrat,36,Senate,6,F,Polk
General Assembly 76 (1995–1997),(1995–1997),1995,Mary E. Kramer,Republican,37,Senate,7,F,Polk
General Assembly 76 (1995–1997),(1995–1997),1995,O. Gene Maddox,Republican,38,Senate,0,M,Polk
General Assembly 76 (1995–1997),(1995–1997),1995,JoAnn M. Johnson,Republican,39,Senate,4,F,Adair
General Assembly 76 (1995–1997),(1995–1997),1995,Albert G. Sorensen,Democrat,40,Senate,0,M,Boone
General Assembly 76 (1995–1997),(1995–1997),1995,Nancy J. Boettger,Republican,41,Senate,10,F,Shelby
General Assembly 76 (1995–1997),(1995–1997),1995,Michael E. Gronstal,Democrat,42,Senate,0,M,Pottawattamie
General Assembly 76 (1995–1997),(1995–1997),1995,Derryl J. McLaren,Republican,43,Senate,0,M,Fremont
General Assembly 76 (1995–1997),(1995–1997),1995,Leonard L. Boswell,Democrat,44,Senate,0,M,Decatur
General Assembly 76 (1995–1997),(1995–1997),1995,William Fink,Democrat,45,Senate,0,M,Warren
General Assembly 76 (1995–1997),(1995–1997),1995,Patty Judge,Democrat,46,Senate,3,F,Monroe
General Assembly 76 (1995–1997),(1995–1997),1995,Donald E. Gettings,Democrat,47,Senate,0,M,Wapello
General Assembly 76 (1995–1997),(1995–1997),1995,H. Kay Hedge,Republican,48,Senate,0,M,Mahaska
General Assembly 76 (1995–1997),(1995–1997),1995,Thomas J. Vilsack,Democrat,49,Senate,0,M,Henry
General Assembly 76 (1995–1997),(1995–1997),1995,Gene Fraise,Democrat,50,Senate,0,M,Lee
General Assembly 77 (1997–1999),(1997–1999),1997,Steven D. Hansen,Democrat,1,Senate,0,M,Woodbury
General Assembly 77 (1997–1999),(1997–1999),1997,John Redwine,Republican,2,Senate,0,M,Plymouth
General Assembly 77 (1997–1999),(1997–1999),1997,Wilmer Rensink,Republican,3,Senate,0,M,Sioux
General Assembly 77 (1997–1999),(1997–1999),1997,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 77 (1997–1999),(1997–1999),1997,Mary Lou Freeman,Republican,5,Senate,7,F,Buena Vista
General Assembly 77 (1997–1999),(1997–1999),1997,Steve King,Republican,6,Senate,0,M,Sac
General Assembly 77 (1997–1999),(1997–1999),1997,Rod N. Halvorson,Democrat,7,Senate,0,M,Webster
General Assembly 77 (1997–1999),(1997–1999),1997,James E. Black,Republican,8,Senate,0,M,Kossuth
General Assembly 77 (1997–1999),(1997–1999),1997,E. Thurman Gaskill,Republican,8,Senate,0,M,Hancock
General Assembly 77 (1997–1999),(1997–1999),1997,Stewart E. Iverson Jr.,Republican,9,Senate,0,M,Wright
General Assembly 77 (1997–1999),(1997–1999),1997,Merlin Bartz,Republican,10,Senate,0,M,Worth
General Assembly 77 (1997–1999),(1997–1999),1997,John W. Jensen,Republican,11,Senate,0,M,Bremer
General Assembly 77 (1997–1999),(1997–1999),1997,Donald B. Redfern,Republican,12,Senate,0,M,Black Hawk
General Assembly 77 (1997–1999),(1997–1999),1997,Patricia M. Harper,Democrat,13,Senate,7,F,Black Hawk
General Assembly 77 (1997–1999),(1997–1999),1997,Jim Lind,Republican,13,Senate,0,M,Black Hawk
General Assembly 77 (1997–1999),(1997–1999),1997,Kathleen Rehberg,Republican,14,Senate,4,F,Buchanan
General Assembly 77 (1997–1999),(1997–1999),1997,Allen Borlaug,Republican,15,Senate,0,M,Chickasaw
General Assembly 77 (1997–1999),(1997–1999),1997,Lyle E. Zieman,Republican,16,Senate,0,M,Allamakee
General Assembly 77 (1997–1999),(1997–1999),1997,Thomas L. Flynn,Democrat,17,Senate,0,M,Dubuque
General Assembly 77 (1997–1999),(1997–1999),1997,Michael W. Connolly,Democrat,18,Senate,0,M,Dubuque
General Assembly 77 (1997–1999),(1997–1999),1997,Sheldon L. Rittmer,Republican,19,Senate,0,M,Clinton
General Assembly 77 (1997–1999),(1997–1999),1997,Jack Rife,Republican,20,Senate,0,M,Cedar
General Assembly 77 (1997–1999),(1997–1999),1997,Maggie Tinsman,Republican,21,Senate,9,F,Scott
General Assembly 77 (1997–1999),(1997–1999),1997,Patrick J. Deluhery,Democrat,22,Senate,0,M,Scott
General Assembly 77 (1997–1999),(1997–1999),1997,Mary C. Neuhauser,Democrat,23,Senate,6,F,Johnson
General Assembly 77 (1997–1999),(1997–1999),1997,Richard F. Drake,Republican,24,Senate,0,M,Muscatine
General Assembly 77 (1997–1999),(1997–1999),1997,Robert E. Dvorsky,Democrat,25,Senate,0,M,Johnson
General Assembly 77 (1997–1999),(1997–1999),1997,Mary A. Lundby,Republican,26,Senate,11,F,Linn
General Assembly 77 (1997–1999),(1997–1999),1997,Wally E. Horn,Democrat,27,Senate,0,M,Linn
General Assembly 77 (1997–1999),(1997–1999),1997,Andy McKean,Republican,28,Senate,0,M,Jones
General Assembly 77 (1997–1999),(1997–1999),1997,Dennis H. Black,Democrat,29,Senate,0,M,Jasper
General Assembly 77 (1997–1999),(1997–1999),1997,Neal Schuerer,Republican,30,Senate,0,M,Iowa
General Assembly 77 (1997–1999),(1997–1999),1997,Johnie Hammond,Democrat,31,Senate,10,F,Story
General Assembly 77 (1997–1999),(1997–1999),1997,Larry E. McKibben,Republican,32,Senate,0,M,Marshall
General Assembly 77 (1997–1999),(1997–1999),1997,William D. Palmer,Democrat,33,Senate,0,M,Polk
General Assembly 77 (1997–1999),(1997–1999),1997,Matt McCoy,Democrat,34,Senate,0,M,Polk
General Assembly 77 (1997–1999),(1997–1999),1997,Dick L. Dearden,Democrat,35,Senate,0,M,Polk
General Assembly 77 (1997–1999),(1997–1999),1997,Elaine Szymoniak,Democrat,36,Senate,6,F,Polk
General Assembly 77 (1997–1999),(1997–1999),1997,Mary E. Kramer,Republican,37,Senate,7,F,Polk
General Assembly 77 (1997–1999),(1997–1999),1997,O. Gene Maddox,Republican,38,Senate,0,M,Polk
General Assembly 77 (1997–1999),(1997–1999),1997,JoAnn M. Johnson,Republican,39,Senate,4,F,Adair
General Assembly 77 (1997–1999),(1997–1999),1997,Jerry Behn,Republican,40,Senate,0,M,Boone
General Assembly 77 (1997–1999),(1997–1999),1997,Nancy J. Boettger,Republican,41,Senate,10,F,Shelby
General Assembly 77 (1997–1999),(1997–1999),1997,Michael E. Gronstal,Democrat,42,Senate,0,M,Pottawattamie
General Assembly 77 (1997–1999),(1997–1999),1997,Derryl J. McLaren,Republican,43,Senate,0,M,Fremont
General Assembly 77 (1997–1999),(1997–1999),1997,Jeff Angelo,Republican,44,Senate,0,M,Union
General Assembly 77 (1997–1999),(1997–1999),1997,William Fink,Democrat,45,Senate,0,M,Warren
General Assembly 77 (1997–1999),(1997–1999),1997,Patty Judge,Democrat,46,Senate,3,F,Monroe
General Assembly 77 (1997–1999),(1997–1999),1997,Donald E. Gettings,Democrat,47,Senate,0,M,Wapello
General Assembly 77 (1997–1999),(1997–1999),1997,H. Kay Hedge,Republican,48,Senate,0,M,Mahaska
General Assembly 77 (1997–1999),(1997–1999),1997,Thomas J. Vilsack,Democrat,49,Senate,0,M,Henry
General Assembly 77 (1997–1999),(1997–1999),1997,Gene Fraise,Democrat,50,Senate,0,M,Lee
General Assembly 78 (1999–2001),(1999–2001),1999,Steven D. Hansen,Democrat,1,Senate,0,M,Woodbury
General Assembly 78 (1999–2001),(1999–2001),1999,John Redwine,Republican,2,Senate,0,M,Plymouth
General Assembly 78 (1999–2001),(1999–2001),1999,Ken Veenstra,Republican,3,Senate,0,M,Sioux
General Assembly 78 (1999–2001),(1999–2001),1999,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 78 (1999–2001),(1999–2001),1999,Mary Lou Freeman,Republican,5,Senate,7,F,Buena Vista
General Assembly 78 (1999–2001),(1999–2001),1999,Steve King,Republican,6,Senate,0,M,Sac
General Assembly 78 (1999–2001),(1999–2001),1999,Mike Sexton,Republican,7,Senate,0,M,Calhoun
General Assembly 78 (1999–2001),(1999–2001),1999,E. Thurman Gaskill,Republican,8,Senate,0,M,Hancock
General Assembly 78 (1999–2001),(1999–2001),1999,Stewart E. Iverson Jr.,Republican,9,Senate,0,M,Wright
General Assembly 78 (1999–2001),(1999–2001),1999,Merlin Bartz,Republican,10,Senate,0,M,Worth
General Assembly 78 (1999–2001),(1999–2001),1999,John W. Jensen,Republican,11,Senate,0,M,Bremer
General Assembly 78 (1999–2001),(1999–2001),1999,Donald B. Redfern,Republican,12,Senate,0,M,Black Hawk
General Assembly 78 (1999–2001),(1999–2001),1999,Patricia M. Harper,Democrat,13,Senate,7,F,Black Hawk
General Assembly 78 (1999–2001),(1999–2001),1999,Kathleen Rehberg,Republican,14,Senate,4,F,Buchanan
General Assembly 78 (1999–2001),(1999–2001),1999,Betty A. Soukup,Democrat,15,Senate,2,F,Chickasaw
General Assembly 78 (1999–2001),(1999–2001),1999,Lyle E. Zieman,Republican,16,Senate,0,M,Allamakee
General Assembly 78 (1999–2001),(1999–2001),1999,Thomas L. Flynn,Democrat,17,Senate,0,M,Dubuque
General Assembly 78 (1999–2001),(1999–2001),1999,Michael W. Connolly,Democrat,18,Senate,0,M,Dubuque
General Assembly 78 (1999–2001),(1999–2001),1999,Sheldon L. Rittmer,Republican,19,Senate,0,M,Clinton
General Assembly 78 (1999–2001),(1999–2001),1999,Jack Rife,Republican,20,Senate,0,M,Cedar
General Assembly 78 (1999–2001),(1999–2001),1999,Maggie Tinsman,Republican,21,Senate,9,F,Scott
General Assembly 78 (1999–2001),(1999–2001),1999,Patrick J. Deluhery,Democrat,22,Senate,0,M,Scott
General Assembly 78 (1999–2001),(1999–2001),1999,Joe Bolkcom,Democrat,23,Senate,0,M,Johnson
General Assembly 78 (1999–2001),(1999–2001),1999,Richard F. Drake,Republican,24,Senate,0,M,Muscatine
General Assembly 78 (1999–2001),(1999–2001),1999,Robert E. Dvorsky,Democrat,25,Senate,0,M,Johnson
General Assembly 78 (1999–2001),(1999–2001),1999,Mary A. Lundby,Republican,26,Senate,11,F,Linn
General Assembly 78 (1999–2001),(1999–2001),1999,Wally E. Horn,Democrat,27,Senate,0,M,Linn
General Assembly 78 (1999–2001),(1999–2001),1999,Andy McKean,Republican,28,Senate,0,M,Jones
General Assembly 78 (1999–2001),(1999–2001),1999,Dennis H. Black,Democrat,29,Senate,0,M,Jasper
General Assembly 78 (1999–2001),(1999–2001),1999,Neal Schuerer,Republican,30,Senate,0,M,Iowa
General Assembly 78 (1999–2001),(1999–2001),1999,Johnie Hammond,Democrat,31,Senate,10,F,Story
General Assembly 78 (1999–2001),(1999–2001),1999,Larry E. McKibben,Republican,32,Senate,0,M,Marshall
General Assembly 78 (1999–2001),(1999–2001),1999,Jeffrey M. Lamberti,Republican,33,Senate,0,M,Polk
General Assembly 78 (1999–2001),(1999–2001),1999,Matt McCoy,Democrat,34,Senate,0,M,Polk
General Assembly 78 (1999–2001),(1999–2001),1999,Dick L. Dearden,Democrat,35,Senate,0,M,Polk
General Assembly 78 (1999–2001),(1999–2001),1999,Elaine Szymoniak,Democrat,36,Senate,6,F,Polk
General Assembly 78 (1999–2001),(1999–2001),1999,Mary E. Kramer,Republican,37,Senate,7,F,Polk
General Assembly 78 (1999–2001),(1999–2001),1999,O. Gene Maddox,Republican,38,Senate,0,M,Polk
General Assembly 78 (1999–2001),(1999–2001),1999,JoAnn M. Johnson,Republican,39,Senate,4,F,Dallas
General Assembly 78 (1999–2001),(1999–2001),1999,Jerry Behn,Republican,40,Senate,0,M,Boone
General Assembly 78 (1999–2001),(1999–2001),1999,Nancy J. Boettger,Republican,41,Senate,10,F,Shelby
General Assembly 78 (1999–2001),(1999–2001),1999,Michael E. Gronstal,Democrat,42,Senate,0,M,Pottawattamie
General Assembly 78 (1999–2001),(1999–2001),1999,Derryl J. McLaren,Republican,43,Senate,0,M,Fremont
General Assembly 78 (1999–2001),(1999–2001),1999,Jeff Angelo,Republican,44,Senate,0,M,Union
General Assembly 78 (1999–2001),(1999–2001),1999,William Fink,Democrat,45,Senate,0,M,Warren
General Assembly 78 (1999–2001),(1999–2001),1999,John Judge,Democrat,46,Senate,0,M,Monroe
General Assembly 78 (1999–2001),(1999–2001),1999,David P. Miller,Republican,47,Senate,0,M,Jefferson
General Assembly 78 (1999–2001),(1999–2001),1999,H. Kay Hedge,Republican,48,Senate,0,M,Mahaska
General Assembly 78 (1999–2001),(1999–2001),1999,Mark S. Shearer,Democrat,49,Senate,0,M,Washington
General Assembly 78 (1999–2001),(1999–2001),1999,Gene Fraise,Democrat,50,Senate,0,M,Lee
General Assembly 79 (2001–2003),(2001–2003),2001,Steven D. Hansen,Democrat,1,Senate,0,M,Woodbury
General Assembly 79 (2001–2003),(2001–2003),2001,John Redwine,Republican,2,Senate,0,M,Plymouth
General Assembly 79 (2001–2003),(2001–2003),2001,Ken Veenstra,Republican,3,Senate,0,M,Sioux
General Assembly 79 (2001–2003),(2001–2003),2001,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 79 (2001–2003),(2001–2003),2001,Mary Lou Freeman,Republican,5,Senate,7,F,Buena Vista
General Assembly 79 (2001–2003),(2001–2003),2001,Steve King,Republican,6,Senate,0,M,Sac
General Assembly 79 (2001–2003),(2001–2003),2001,Mike Sexton,Republican,7,Senate,0,M,Calhoun
General Assembly 79 (2001–2003),(2001–2003),2001,E. Thurman Gaskill,Republican,8,Senate,0,M,Hancock
General Assembly 79 (2001–2003),(2001–2003),2001,Stewart E. Iverson Jr.,Republican,9,Senate,0,M,Wright
General Assembly 79 (2001–2003),(2001–2003),2001,Merlin Bartz,Republican,10,Senate,0,M,Worth
General Assembly 79 (2001–2003),(2001–2003),2001,Amanda Ragan,Democrat,10,Senate,10,F,Cerro Gordo
General Assembly 79 (2001–2003),(2001–2003),2001,John W. Jensen,Republican,11,Senate,0,M,Bremer
General Assembly 79 (2001–2003),(2001–2003),2001,Donald B. Redfern,Republican,12,Senate,0,M,Black Hawk
General Assembly 79 (2001–2003),(2001–2003),2001,Patricia M. Harper,Democrat,13,Senate,7,F,Black Hawk
General Assembly 79 (2001–2003),(2001–2003),2001,Kathleen Rehberg,Republican,14,Senate,4,F,Buchanan
General Assembly 79 (2001–2003),(2001–2003),2001,Betty A. Soukup,Democrat,15,Senate,2,F,Chickasaw
General Assembly 79 (2001–2003),(2001–2003),2001,Mark Zieman,Republican,16,Senate,0,M,Allamakee
General Assembly 79 (2001–2003),(2001–2003),2001,Thomas L. Flynn,Democrat,17,Senate,0,M,Dubuque
General Assembly 79 (2001–2003),(2001–2003),2001,Michael W. Connolly,Democrat,18,Senate,0,M,Dubuque
General Assembly 79 (2001–2003),(2001–2003),2001,Sheldon L. Rittmer,Republican,19,Senate,0,M,Clinton
General Assembly 79 (2001–2003),(2001–2003),2001,Thomas L. Fiegen,Democrat,20,Senate,0,M,Cedar
General Assembly 79 (2001–2003),(2001–2003),2001,Maggie Tinsman,Republican,21,Senate,9,F,Scott
General Assembly 79 (2001–2003),(2001–2003),2001,Patrick J. Deluhery,Democrat,22,Senate,0,M,Scott
General Assembly 79 (2001–2003),(2001–2003),2001,Joe Bolkcom,Democrat,23,Senate,0,M,Johnson
General Assembly 79 (2001–2003),(2001–2003),2001,Richard F. Drake,Republican,24,Senate,0,M,Muscatine
General Assembly 79 (2001–2003),(2001–2003),2001,Robert E. Dvorsky,Democrat,25,Senate,0,M,Johnson
General Assembly 79 (2001–2003),(2001–2003),2001,Mary A. Lundby,Republican,26,Senate,11,F,Linn
General Assembly 79 (2001–2003),(2001–2003),2001,Wally E. Horn,Democrat,27,Senate,0,M,Linn
General Assembly 79 (2001–2003),(2001–2003),2001,Andy McKean,Republican,28,Senate,0,M,Jones
General Assembly 79 (2001–2003),(2001–2003),2001,Dennis H. Black,Democrat,29,Senate,0,M,Jasper
General Assembly 79 (2001–2003),(2001–2003),2001,Neal Schuerer,Republican,30,Senate,0,M,Iowa
General Assembly 79 (2001–2003),(2001–2003),2001,Johnie Hammond,Democrat,31,Senate,10,F,Story
General Assembly 79 (2001–2003),(2001–2003),2001,Larry E. McKibben,Republican,32,Senate,0,M,Marshall
General Assembly 79 (2001–2003),(2001–2003),2001,Jeffrey M. Lamberti,Republican,33,Senate,0,M,Polk
General Assembly 79 (2001–2003),(2001–2003),2001,Matt McCoy,Democrat,34,Senate,0,M,Polk
General Assembly 79 (2001–2003),(2001–2003),2001,Dick L. Dearden,Democrat,35,Senate,0,M,Polk
General Assembly 79 (2001–2003),(2001–2003),2001,Jack Holveck,Democrat,36,Senate,0,M,Polk
General Assembly 79 (2001–2003),(2001–2003),2001,Mary E. Kramer,Republican,37,Senate,7,F,Polk
General Assembly 79 (2001–2003),(2001–2003),2001,O. Gene Maddox,Republican,38,Senate,0,M,Polk
General Assembly 79 (2001–2003),(2001–2003),2001,JoAnn M. Johnson,Republican,39,Senate,4,F,Dallas
General Assembly 79 (2001–2003),(2001–2003),2001,David G. Lord,Republican,39,Senate,0,M,Dallas
General Assembly 79 (2001–2003),(2001–2003),2001,Jerry Behn,Republican,40,Senate,0,M,Boone
General Assembly 79 (2001–2003),(2001–2003),2001,Nancy J. Boettger,Republican,41,Senate,10,F,Shelby
General Assembly 79 (2001–2003),(2001–2003),2001,Michael E. Gronstal,Democrat,42,Senate,0,M,Pottawattamie
General Assembly 79 (2001–2003),(2001–2003),2001,Hubert Houser,Republican,43,Senate,0,M,Pottawattamie
General Assembly 79 (2001–2003),(2001–2003),2001,Derryl J. McLaren,Republican,43,Senate,0,M,Fremont
General Assembly 79 (2001–2003),(2001–2003),2001,Jeff Angelo,Republican,44,Senate,0,M,Union
General Assembly 79 (2001–2003),(2001–2003),2001,William Fink,Democrat,45,Senate,0,M,Warren
General Assembly 79 (2001–2003),(2001–2003),2001,Paul McKinley,Republican,46,Senate,0,M,Lucas
General Assembly 79 (2001–2003),(2001–2003),2001,David P. Miller,Republican,47,Senate,0,M,Jefferson
General Assembly 79 (2001–2003),(2001–2003),2001,Sandra H. Greiner,Republican,48,Senate,10,F,Washington
General Assembly 79 (2001–2003),(2001–2003),2001,Mark S. Shearer,Democrat,49,Senate,0,M,Washington
General Assembly 79 (2001–2003),(2001–2003),2001,Gene Fraise,Democrat,50,Senate,0,M,Lee
General Assembly 80 (2003–2005),(2003–2005),2003,Steven H. Warnstadt,Democrat,1,Senate,0,M,Woodbury
General Assembly 80 (2003–2005),(2003–2005),2003,Ken Veenstra,Republican,2,Senate,0,M,Sioux
General Assembly 80 (2003–2005),(2003–2005),2003,David Johnson,Republican,3,Senate,0,M,Osceola
General Assembly 80 (2003–2005),(2003–2005),2003,John P. (Jack) Kibbie,Democrat,4,Senate,0,M,Palo Alto
General Assembly 80 (2003–2005),(2003–2005),2003,Stewart E. Iverson Jr.,Republican,5,Senate,0,M,Wright
General Assembly 80 (2003–2005),(2003–2005),2003,E. Thurman Gaskill,Republican,6,Senate,0,M,Hancock
General Assembly 80 (2003–2005),(2003–2005),2003,Amanda Ragan,Democrat,7,Senate,10,F,Cerro Gordo
General Assembly 80 (2003–2005),(2003–2005),2003,Mark Zieman,Republican,8,Senate,0,M,Allamakee
General Assembly 80 (2003–2005),(2003–2005),2003,Robert J. Brunkhorst,Republican,9,Senate,0,M,Bremer
General Assembly 80 (2003–2005),(2003–2005),2003,Donald B. Redfern,Republican,10,Senate,0,M,Black Hawk
General Assembly 80 (2003–2005),(2003–2005),2003,William A. Dotzler Jr.,Democrat,11,Senate,0,M,Black Hawk
General Assembly 80 (2003–2005),(2003–2005),2003,Kathleen Rehberg,Republican,12,Senate,4,F,Buchanan
General Assembly 80 (2003–2005),(2003–2005),2003,Roger Stewart,Democrat,13,Senate,0,M,Jackson
General Assembly 80 (2003–2005),(2003–2005),2003,Michael W. Connolly,Democrat,14,Senate,0,M,Dubuque
General Assembly 80 (2003–2005),(2003–2005),2003,Robert E. Dvorsky,Democrat,15,Senate,0,M,Johnson
General Assembly 80 (2003–2005),(2003–2005),2003,Julie M. Hosch,Republican,16,Senate,1,F,Jones
General Assembly 80 (2003–2005),(2003–2005),2003,Wally E. Horn,Democrat,17,Senate,0,M,Linn
General Assembly 80 (2003–2005),(2003–2005),2003,Mary A. Lundby,Republican,18,Senate,11,F,Linn
General Assembly 80 (2003–2005),(2003–2005),2003,Charles W. Larson Jr.,Republican,19,Senate,0,M,Linn
General Assembly 80 (2003–2005),(2003–2005),2003,John Putney,Republican,20,Senate,0,M,Tama
General Assembly 80 (2003–2005),(2003–2005),2003,Dennis H. Black,Democrat,21,Senate,0,M,Jasper
General Assembly 80 (2003–2005),(2003–2005),2003,Larry E. McKibben,Republican,22,Senate,0,M,Marshall
General Assembly 80 (2003–2005),(2003–2005),2003,Herman C. Quirmbach,Democrat,23,Senate,0,M,Story
General Assembly 80 (2003–2005),(2003–2005),2003,Jerry Behn,Republican,24,Senate,0,M,Boone
General Assembly 80 (2003–2005),(2003–2005),2003,Daryl Beall,Democrat,25,Senate,0,M,Webster
General Assembly 80 (2003–2005),(2003–2005),2003,Steve Kettering,Republican,26,Senate,0,M,Sac
General Assembly 80 (2003–2005),(2003–2005),2003,Ron Wieck,Republican,27,Senate,0,M,Woodbury
General Assembly 80 (2003–2005),(2003–2005),2003,James A. Seymour,Republican,28,Senate,0,M,Harrison
